student_id,K,M,K_norm,M_norm,A_pre,Diagnosis
20,-0.2231873747120914,-1.4375675141414388,0.4782137391934361,0.2837193448056642,0.4004159814383273,动机短板型
21,-2.2109912693874483,1.018709177533076,0.2197010197654955,0.6137332858428768,0.377313926196448,知识短板型
22,1.5853843164652148,0.3736830516748503,0.7134174166884902,0.5270705680033324,0.638878677214427,
23,0.5649825756971093,0.6499546107725438,0.580714774530699,0.5641891329937324,0.5741045179159123,
24,-0.2410154205657047,-0.4050981471534706,0.4758952123870197,0.4224371390813615,0.4545119830647564,
25,-1.3187587038303077,0.2290235739698907,0.3357353365822529,0.5076347916888762,0.4044951186249023,知识短板型
26,-0.526443056467531,-0.4164525957556492,0.4387755173534612,0.4209116080431807,0.431629953629349,
27,1.913659879225156,0.2295331141547486,0.756109459237622,0.5077032511442346,0.656746976000267,
28,0.4815187754187428,0.6156634544732554,0.5698603567274404,0.5595819323182513,0.5657489869637647,
29,1.284967295259643,-0.4867086502477139,0.6743483609721178,0.4114723304962992,0.5691979487817904,
30,-0.0741182101675485,1.054865082553993,0.4976000957714096,0.6185910255055799,0.5459964676650777,
31,1.9549625291238155,1.1498151483850176,0.7614808443996508,0.6313480758545278,0.7094277369816016,
32,-0.8559927988531213,-0.9583325342397134,0.3959177684985172,0.3481071334193482,0.3767935144668496,动机短板型
33,0.7913002834732396,0.1035972360277828,0.610147258413351,0.4907830908058124,0.5624015913703356,
34,1.1785912497471165,-0.0001838298651217,0.6605142192436024,0.4768395482576756,0.5870443508492318,
35,1.161766924936901,-0.5915384408206066,0.6583262257645284,0.3973878861654444,0.5539508899248948,
36,-1.23107283645857,-1.3010923245514256,0.3471388317109148,0.30205551813787,0.3291055062816969,动机短板型
37,0.3201425176543353,0.1825818350820374,0.5488734699638471,0.5013950951062598,0.5298821200208121,
38,-0.0577514922163876,0.9880784659640018,0.4997285777494347,0.6096178855396671,0.5436843008655277,
39,-0.3527105050333715,-0.8346789026448663,0.461369332792048,0.3647206617016035,0.4227098643558702,
40,0.0706232018170101,-0.342027600766729,0.5164236306916282,0.4309110050945056,0.4822185804527792,
41,0.47370130995143,-0.1647326709825656,0.5688436999725148,0.4547315293466411,0.5231988317221654,
42,0.5457212733205525,0.4984384918174976,0.5782098535621742,0.5438321301705163,0.5644587642055111,
43,-0.220699452204492,1.0701674440980575,0.4785372920423305,0.6206469798113181,0.5353811671499256,
44,-1.8721912739091289,-1.147767885677991,0.2637617585576278,0.3226554784360913,0.2873192465090132,混合短板型
45,0.0823971150521832,-0.2000022071776319,0.5179548211359605,0.449992878087302,0.4907700439164971,
46,0.7406509323544719,-0.1227301457232591,0.6035603402922798,0.4603747937807017,0.5462861216876486,
47,-0.6962913568196042,-0.3273062067839332,0.4166868464680472,0.4328889032939597,0.4231676691984122,
48,0.7019694701596855,2.786080921841889,0.5985298390390078,0.8511891541471683,0.699593565082272,
49,-0.1198657317743664,0.2794116559120644,0.4916506576757576,0.5144047006162399,0.5007522748519505,
50,-0.7468894128142833,1.1979041211751755,0.4101065992474893,0.6378090871423451,0.5011875944054316,
51,-0.2500264047443043,0.7143476199235629,0.4747233392304313,0.5728406789686632,0.5139702751257241,
52,0.6242055242277026,-0.8965026473631729,0.5884166839183377,0.3564143101764185,0.49561573442157,
53,-0.4439909172092577,0.474400039807826,0.44949836924011,0.540602435278636,0.4859399956555204,
54,-0.2008265488275704,-0.511746386142977,0.4811217513587942,0.4081083764574684,0.4519164013982639,
55,1.1122240721707013,0.0802317140589732,0.6518832070989975,0.4876438076723386,0.5861874473283339,
56,-0.0896759912014395,0.8909352133345713,0.4955768155604648,0.5965661687872044,0.5359725568511606,
57,0.4154197623105062,-1.8558623703963184,0.5612642192131289,0.2275191884893335,0.4277662069236107,
58,1.0323436791228855,1.5720235158040663,0.6414948092841637,0.6880740333751602,0.6601264989205623,
59,0.6779646623103277,0.8232904589831845,0.5954080279926036,0.5874777334127774,0.5922359101606731,
60,-0.8505697731022939,-0.3991206678630476,0.396623029786177,0.4232402454678639,0.4072699160588517,
61,1.737981227807799,-0.4201506216960169,0.7332625546485998,0.4204147584338614,0.6081234361627045,
62,0.705064082714185,0.3460212851546075,0.5989322915692511,0.5233540613832361,0.5687009994948451,
63,-0.0679520608261885,1.853722409076796,0.4984019998419789,0.725921789806614,0.589409915827833,
64,-1.182046910804682,-1.3267479368604431,0.3535146243115871,0.2986085490905638,0.3315521942231778,动机短板型
65,1.7433514632049816,0.8092165988830019,0.733960950582028,0.5855868348617265,0.6746113042939074,
66,-0.5838100365711282,-0.481439158002612,0.4313149755607451,0.4121803150279139,0.4236611113476126,
67,-1.5810132162712116,-1.476670474276793,0.3016292925328629,0.2784656524898803,0.2923638365156699,混合短板型
68,0.1455712231047206,-0.2593453702695482,0.5261705764797556,0.4420198060014263,0.4925102682884238,
69,-0.8530621286749009,0.2979933925957377,0.3962989004198035,0.516901256551929,0.4445398428726537,
70,-0.1457860727810921,0.2020366762293373,0.4882797326765174,0.504008957307141,0.4945714225287668,
71,0.5640279722616169,0.4570243853089004,0.58059062891918,0.5382679229499854,0.5636615465315021,
72,0.5101419815567245,1.597274338475864,0.5735827877365036,0.6914666167647255,0.6207363193477924,
73,1.07361492045077,-1.1920607256025617,0.6468621097801618,0.3167044979489244,0.5147990650476668,
74,1.9153010120142984,1.584509040360546,0.756322887585056,0.6897515305312283,0.7296943447635249,
75,-0.1662869441425025,1.0288601822169157,0.485613606495521,0.6150971277392543,0.5374070149930144,
76,0.4043228118757281,-1.6225547309546726,0.5598210673801257,0.2588653205546657,0.4394387686499417,
77,2.1573493150306304,1.7033449342487186,0.7878011260638518,0.7057177699258547,0.754967783608653,
78,0.0641698863621766,-0.1168438075465172,0.5155843808380466,0.4611656548699953,0.4938168904508261,
79,1.0542740380785376,0.4181639395549252,0.6443468394803227,0.5330468137414014,0.5998268291847542,
80,0.9815824857321956,0.494958085148502,0.634893346141856,0.5433645188769106,0.5982818152358779,
81,-0.1153054610206848,-0.2718942706943477,0.4922437181869176,0.4403337939577064,0.4714797484952331,
82,1.6633922025030636,1.5530819883759697,0.7235622960754796,0.6855291376242059,0.7083490326949702,
83,-0.1617300501832904,-0.8623242432616689,0.4862062278565597,0.3610063619896898,0.4361262815098118,
84,0.0595228229121216,0.8303116644502242,0.5149800329881175,0.5884210700062742,0.5443564477953802,
85,0.579701811027256,0.1306013436125928,0.5826290023694153,0.4944112374223813,0.5473418963906017,
86,0.0838368526525356,-0.0138139873450233,0.5181420581583481,0.4750082635322429,0.500888540307906,
87,0.4414358218395238,1.1390225139397212,0.5646475923495137,0.6298980275600753,0.5907477664337384,
88,-0.545124957530589,-0.6819732946535614,0.4363459471826655,0.3852374787534066,0.4159025598109619,
89,-0.9335860824844496,0.1615841508308354,0.3858268079089897,0.4985739436635572,0.4309256622108167,
90,0.2575041656271935,-0.0884748071790088,0.5407273893739077,0.4649771821487829,0.5104273064838578,
91,0.7153571787873181,-0.490729843503787,0.6002709026185232,0.4109320616256923,0.5245353662213909,
92,0.2954033903003657,0.5224934624110604,0.5456561611006943,0.5470640444226945,0.5462193144294945,
93,1.5425130231452358,0.884644321709253,0.707842030378388,0.5957209537733804,0.6629935997363849,
94,0.2026862791754698,-0.1584172862928161,0.5335983557011764,0.4555800351349728,0.502391027474695,
95,0.4959142197191105,-1.917303742430576,0.5717324757344662,0.2192642107840589,0.4307451697543032,
96,0.588102085193769,0.5484988150376349,0.5837214530505626,0.5505580029565385,0.5704560730129529,
97,0.4294979902747008,-1.1045265979336942,0.5630950844234744,0.3284651772507191,0.4692431215543723,
98,1.8086042922147283,-0.6279124562902995,0.7424470423553974,0.3925008421947106,0.6024685622911228,
99,-0.5408997486086464,-0.2654174696473393,0.436895433101014,0.4412039868989503,0.4386188546201885,
100,-1.0344057172922,0.0508598698306702,0.3727152741024117,0.4836975429448477,0.4171081816393861,
101,-0.6722916863894977,0.7199204062837908,0.4198079893961198,0.5735894126905321,0.4813205587138848,
102,-0.3188096883766512,-1.67196996098317,0.4657781139239454,0.2522261194971304,0.3803573161532194,动机短板型
103,0.8426213936895247,1.439908875579589,0.6168215384072736,0.6703237232260743,0.6382224123347939,
104,0.0439037458709989,0.2984171085969743,0.5129487812677285,0.5169581850681351,0.5145525427878912,
105,-1.0490160192972502,-0.9445629313518922,0.3708152129781196,0.3499571533828685,0.3624719891400191,动机短板型
106,0.4951506902550776,0.8485941629740206,0.5716331791797913,0.5908774216910397,0.5793308761842907,
107,0.5190807014779416,-0.3648478891134183,0.5747452629692106,0.4278449770210305,0.5159851485899386,
108,1.0564766432259705,-0.6942177821722711,0.6446332869754774,0.3835923662155046,0.5402169186714882,
109,0.6231768617189313,0.881272083398076,0.5882829069681925,0.5952678754785123,0.5910768943723204,
110,0.443367174431176,-0.2505543664875644,0.564898763610411,0.4432009244860004,0.5162196279606468,
111,-0.0306254663187093,-2.014726818625583,0.5032563013547992,0.2061748982354939,0.384423740107077,动机短板型
112,0.6956740366009757,0.2087620944267267,0.5977111216325276,0.5049125532953155,0.5605916942976428,
113,1.2359590354020116,-0.0261008067327605,0.6679748657977879,0.473357463480806,0.5901279048709951,
114,1.0638361326622752,0.2072746835894006,0.6455903842187601,0.5047127116756677,0.5892393152015232,
115,-0.3952794122176377,-0.3576380818278584,0.455833271619838,0.4288136532798947,0.4450254242838606,
116,-0.4526302920567125,1.9376211811114807,0.4483748236569891,0.737194039590686,0.563902510030468,
117,1.9652499466102744,1.0799236862893398,0.7628187169520886,0.6219577832505935,0.7064743434714905,
118,0.2519439949145255,2.2686934930113725,0.5400042924651706,0.7816753794937651,0.6366727272766084,
119,0.894731360779718,0.8154453899410421,0.6235984087705276,0.5864237063314303,0.6087285277948887,
120,-0.6607590961177578,-0.5947595434233399,0.4213077959319565,0.396955113763208,0.4115667230644571,
121,-0.987424729470555,-1.383483026782327,0.378825123748907,0.2909858856163372,0.3436894284958791,动机短板型
122,2.8933931309756806,2.776837611968225,0.8835231884804511,0.8499472659144723,0.8700928194540596,
123,2.0204319473319283,-1.551241118450836,0.7699951034700147,0.2684466866897437,0.5693757367579062,
124,-0.3464528513065364,-1.5491285999647746,0.4621831369537643,0.2687305148730515,0.3848020881214792,动机短板型
125,0.4074894200435636,0.1496809472742905,0.5602328828972513,0.4969746844555135,0.5349296035205562,
126,2.164779173667139,1.012951117058432,0.7887673747799521,0.612959659550526,0.7184442886881817,
127,0.5154683812935072,-0.557969745785845,0.5742754828682539,0.4018980202970946,0.5053244978397902,
128,0.4477174007798867,-0.7908643263542878,0.5654645079710818,0.3706073849056869,0.4875216587449238,
129,1.311664528788979,-0.0664880389277142,0.677820320383888,0.4679312223291402,0.5938646811619889,
130,0.6853744256909747,-0.7300126269720694,0.5963716633325784,0.3787831369290663,0.5093362527711736,
131,-1.4214074390426827,-1.1564389025180488,0.3223859293511521,0.3214904808403861,0.3220277499468457,混合短板型
132,-0.6042241255954309,-0.0923108329462056,0.4286601353713015,0.4644617915229451,0.442980797831959,
133,-3.900357052705256,-0.0637198604147636,0.0,0.4683031419518967,0.1873212567807587,知识短板型
134,-1.3159710161321012,-1.7076702268433062,0.3360978737166803,0.2474295973982507,0.3006305631893085,混合短板型
135,-0.3975586364927876,0.0204639637976085,0.4555368598524934,0.4796136900241375,0.465167591921151,
136,0.5297400676105312,0.7192447512156693,0.5761315072228288,0.573498634810105,0.5750783582577392,
137,-1.109492985066078,-0.7826435138627178,0.3629502193912127,0.3717118951337351,0.3664548896882217,混合短板型
138,-1.97745739059324,-0.989541568509941,0.2500719624160056,0.3439140323609891,0.287608790393999,混合短板型
139,-0.2436044660232005,-1.0643334277921883,0.4755585085583712,0.333865345125184,0.4188812431850963,
140,0.5255627051350199,-0.9589470170654388,0.5755882437065065,0.3480245743576168,0.4845627759669506,
141,1.722341086521618,2.198810880731736,0.7312285635356142,0.7722862759100576,0.7476516484853916,
142,0.0756501981145326,0.4786496899141886,0.517077388583394,0.5411733985517818,0.5267157925707492,
143,1.9817327602272456,0.5389022556192463,0.7649622971027066,0.5492686537538225,0.678684839763153,
144,0.2909086731408544,0.190469849050567,0.5450716257956387,0.5024548920686844,0.5280249323048569,
145,1.7677093820876195,0.5774055814867378,0.7371286835092161,0.5544417819912234,0.664053922902019,
146,-0.8478257110905707,-0.6275989728491709,0.3969798934259101,0.3925429603755359,0.3952051202057604,混合短板型
147,-0.344822458705211,-0.4880733000557187,0.4623951685461325,0.4112889824790331,0.4419526941192928,
148,-0.3673784866600091,0.2292719512276541,0.4594617704671234,0.5076681625049476,0.4787443272822531,
149,-0.6127472759279063,-1.33099122433808,0.4275517047175315,0.298038440670696,0.3757463990987973,动机短板型
150,1.420526269862612,0.4803677858246315,0.6919777253482248,0.5414042339476502,0.6317483287879949,
151,1.4011902943806862,-0.0143253139677485,0.6894630931865643,0.4749395640593802,0.6036536815356907,
152,-0.1960657139586444,0.3844569267536317,0.481740895114378,0.5285180958763293,0.5004517754191585,
153,1.027836044221948,-0.7210142946832583,0.6409085940344849,0.3799921111099711,0.5365420008646794,
154,-0.9227076154551348,0.3154184480151243,0.3872415461044869,0.51924240615907,0.4400418901263201,
155,0.4972074763683155,-1.8797898739329733,0.5719006629958956,0.2243044001195712,0.4328621578453658,
156,-0.0328902801798402,0.2417282565458715,0.5029617636532646,0.509341733899718,0.505513751751846,
157,-0.0740879846430752,0.8255449049121131,0.4976040265829693,0.5877806303088733,0.533674668073331,
158,0.7016975112997694,1.422069458305718,0.5984944709503156,0.6679269018824886,0.6262674433231847,
159,1.4084952717394594,0.0485518731371724,0.6904131011664433,0.4833874512164591,0.6076028411864496,
160,-1.0206975140090286,0.5456386086248273,0.3744980178220995,0.5501737188920965,0.4447682982500983,
161,-2.137656113986893,-0.2864574037639537,0.229238213300054,0.4383771589603382,0.3128937915641677,知识短板型
162,0.2389006062937519,-0.6283126971635009,0.5383080074986587,0.3924470676878006,0.4799636315743154,
163,0.0193264388478478,-0.8892365285618349,0.5097525170427769,0.3573905521893,0.4488077311013861,
164,1.8996306680698645,2.7022879131840223,0.754284968634249,0.8399311142397441,0.7885434268764471,
165,-1.274246269281348,-1.2082528209997296,0.3415241523373851,0.3145290031303716,0.3307260926545797,混合短板型
166,0.4869248123661323,-0.2283353801597858,0.5705634086312732,0.4461861644097988,0.5208125109426835,
167,-0.3931205453244076,0.0933354688011132,0.4561140309809333,0.4894043673680343,0.4694301655357737,
168,0.4770921391472153,-0.7011993004636774,0.5692846753015531,0.3826543618068075,0.4946325499036549,
169,1.4125392273674644,-0.1663229518381958,0.690939015201244,0.4545178665885725,0.5963705557561754,
170,-0.5553884956717992,-1.2164944267460975,0.4350111801249371,0.3134216992170736,0.3863753877617917,动机短板型
171,0.758719824780091,1.043130800431973,0.6059101890527686,0.6170144617978118,0.6103518981507858,
172,0.3717204871561075,-1.5014864201432168,0.5555811543557485,0.2751314971303872,0.443401291465604,
173,-0.8232092483819338,-0.4419381486949453,0.4001812498245731,0.4174874873838441,0.4071037448482815,
174,2.061212697787468,-0.9488459181915418,0.7752986159185078,0.3493817111408954,0.6049318540074629,
175,-0.7339623943046862,0.0160966266449874,0.4117877503499511,0.4790269148654349,0.4386834161561446,
176,1.445892536867362,0.567603148948153,0.6952765933516021,0.5531247726311728,0.6384158650634304,
177,1.054242030496626,1.3248803514992455,0.6443426769132482,0.6548690243755271,0.6485532158981597,
178,1.000989306991544,-1.5874265236615164,0.6374171917549191,0.2635849835184027,0.4878843084603125,
179,0.1635086045537001,0.2390485242471023,0.5285033223156065,0.5089816974999757,0.5206946723893542,
180,-0.0356810325407547,0.0929107933249862,0.5025988279612669,0.4893473099412332,0.4972982207532534,
181,1.39250221382926,0.023636255717375,0.6883332134554829,0.4800399044494549,0.6050158898530718,
182,0.119967735383954,0.4410347078242216,0.5228408580627303,0.5361196240630894,0.528152364462874,
183,0.877606901315913,-0.5200702845656485,0.6213713829574784,0.4069900160819577,0.5356188362072701,
184,-0.9527689319138198,-1.053534873139516,0.3833320896997907,0.3353161888312344,0.3641257293523682,动机短板型
185,-1.1593924797896844,-0.7061247278055615,0.3564608196503059,0.3819926042393897,0.3666735334859394,混合短板型
186,0.8295234486823777,-0.2880396213207382,0.6151181584150193,0.438164579549695,0.5443367268688896,
187,1.5287161873041757,-0.5035332585058256,0.7060477600470304,0.4092118541841288,0.5873133977018699,
188,1.554700805070829,1.2332532502049125,0.7094270442008378,0.6425584321257001,0.6826795993707827,
189,0.4560829478547741,-0.1673767218756914,0.5665524424145268,0.4543762869350263,0.5216819802227266,
190,0.0872414068485915,1.9565990402140812,0.5185848184155444,0.7397438166968754,0.6070484177280768,
191,1.1120598737906504,-0.8800952327295765,0.6518618531969015,0.3586187342886603,0.534564605633605,
192,-0.1535768264045086,0.4436786404881263,0.4872665497810732,0.5364748505899745,0.5069498701046337,
193,0.1040019778754939,0.8374665405324588,0.5207645207528503,0.5893823659634986,0.5482116588371095,
194,-0.3255776084966106,1.0917938305601067,0.4648979499199567,0.62355260076637,0.5283598102585221,
195,-2.0304561831068737,-0.5284759842393212,0.2431795008327495,0.405860665269858,0.3082519666075929,知识短板型
196,-1.4537089558037204,-2.822834759013414,0.3181851362236656,0.0976012643713687,0.2299515874827469,混合短板型
197,1.2739076985994993,-0.311039583943822,0.6729100669753868,0.4350744112739957,0.5777758046948304,
198,0.1255635867957982,-1.0718226034092375,0.523568595225267,0.3328591342333576,0.4472848108285032,
199,-1.026574507445793,-1.311774343611903,0.3737337183056997,0.3006203316133504,0.34448836362876,动机短板型
200,0.6117925279727064,-2.4478421425421923,0.5868023811057094,0.1479835326398342,0.4112748417193593,
201,1.7460560187720635,0.3162319038932746,0.7343126764320291,0.5193516983170416,0.6483282851860341,
202,1.0832030491518048,-0.7577699525976981,0.6481090402401378,0.3750537914308919,0.5388869407164395,
203,-0.2083939104038557,0.6168679953793783,0.4801376204667982,0.559743768846244,0.5119800798185765,
204,-0.0326632533005136,1.3033149842559255,0.5029912883644875,0.6519716016796209,0.5625834136905408,
205,-1.317605853012433,1.7150657257571529,0.335885264148459,0.7072925210973674,0.4844481669280223,
206,-1.9091721308705296,0.6634828498277476,0.2589524200079472,0.5660067244324468,0.381774141777747,知识短板型
207,-0.2065789112766438,1.4114242362567162,0.4803736600285436,0.6664966592337206,0.5548228597106144,
208,0.0199001345136673,0.5167990308848988,0.5098271258244039,0.5462989670206718,0.524415862302911,
209,-0.7538304402068683,0.4849674745712438,0.4092039227452009,0.5420222267885867,0.4623312443625552,
210,-1.0141346088786571,-1.8102449845140132,0.3753515197480916,0.2336481288264955,0.3186701633794532,动机短板型
211,1.596610896015472,-0.8808929565734143,0.7148774267112018,0.3585115558138343,0.5723310783522548,
212,0.3898533777641075,-1.121026957171945,0.5579393260419595,0.3262482655325883,0.465262901838211,
213,-0.4484184769849222,0.5467144410351386,0.4489225677130566,0.5503182627437017,0.4894808457253147,
214,-0.1227283561425122,-1.5654347107724842,0.4912783750717782,0.2665397014728831,0.4013829056322202,动机短板型
215,-1.371397841067569,1.2723382390892664,0.32888964795472,0.6478097099075724,0.4564576727358609,
216,0.6963651859196759,0.1045806561672107,0.5978010051921616,0.4909152185734242,0.5550466905446667,
217,-0.0483440942242174,-1.8393382679167571,0.5009520042877422,0.2297392902392162,0.3924669186683318,动机短板型
218,1.326723566000012,1.716365729993436,0.6797787392560002,0.7074671836355232,0.6908541170078094,
219,-0.2255830799041186,-1.2198453074712596,0.4779021791518256,0.3129714904283795,0.4119299036624471,
220,-0.464575445557492,1.1924095118171043,0.4468213635175145,0.6370708569198039,0.5229211608784303,
221,0.9979483582224904,1.2416851896199,0.6370217181681962,0.6436913083877103,0.6396895542560018,
222,-0.8270927842562741,-0.381644474348524,0.3996761982837442,0.4255882657522257,0.4100410252711368,
223,0.5614353976881887,0.4608351833878771,0.5802534661310941,0.5387799241006712,0.5636640493189249,
224,-0.0501117417458326,-1.6983994783661671,0.5007221227742656,0.2486751721544153,0.3999033425263255,动机短板型
225,0.3393522111248077,1.2756284712859138,0.5513716792246958,0.6482517702413383,0.5901237156313528,
226,1.041921088658093,-0.0415956867329334,0.642740345722971,0.471275643288444,0.5741544647491602,
227,-1.409633613400492,0.0683958508146326,0.3239171084040688,0.4860535959962349,0.3887717034409352,知识短板型
228,-1.0294489021679365,0.6002916176275197,0.3733599049741528,0.5575166436332929,0.4470226004378088,
229,-0.0800550497487387,-0.468747478236774,0.496828013299365,0.4138855102415081,0.4636510120762222,
230,0.7650567601527821,0.3135314731624382,0.6067343037455819,0.5189888809719917,0.5716361346361458,
231,2.6280112212661666,-0.0695758073956634,0.8490104282681611,0.4675163640826844,0.6964128025939703,
232,-0.1958967009764434,-0.0990606994087264,0.4817628751526325,0.4635549107792888,0.474479689403295,
233,1.0235460557529694,1.397475680101077,0.6403506835744032,0.6646225959393435,0.6500594485203793,
234,0.2016775497957288,0.5985542443594605,0.5334671710426584,0.5572832182210875,0.54299358991403,
235,0.057694491668031,-0.824077619776011,0.5147422595924666,0.3661450008859713,0.4553033561098685,
236,-0.9631891591785048,-1.125261932900078,0.3819769453143377,0.3256792738408236,0.3594578767249321,动机短板型
237,1.2105083639365863,-0.3141777734646434,0.6646650210442798,0.4346527786887913,0.5726601241020843,
238,-0.1153061362829652,-0.9724335715744642,0.4922436303694579,0.3462125834611423,0.4338312116061317,
239,0.0535095920797979,0.6558546608453155,0.5141980158790979,0.5649818363497638,0.5345115440673642,
240,0.0654615284716242,-0.4551966195465303,0.5157523581295367,0.4157061407494485,0.4757338711775014,
241,1.1276165236492075,-0.1044151109107948,0.6538849862991641,0.4628355168902689,0.5774651985356061,
242,-0.6312542586708186,-0.2987914711083427,0.4251448825706932,0.4367200108926402,0.4297749338994719,
243,1.624308647233974,0.2118129295297721,0.7184795028559932,0.5053224493462055,0.6332166814520781,
244,0.4289627570101657,-0.404476975710153,0.5630254776543591,0.4225205967947224,0.5068235253105045,
245,-0.7865285251606486,-0.6586667869339919,0.4049515561590753,0.3883688330061337,0.3983184668978987,混合短板型
246,-2.521317220165421,-0.7006750935218985,0.1793433136257876,0.3827247918195833,0.2606959049033059,知识短板型
247,-0.3276978537949026,1.7281021284159572,0.4646222132744134,0.7090440316796084,0.5623909406364914,
248,0.0115572971299452,0.2152364958966758,0.5087421447628473,0.505782423840518,0.5075582563939156,
249,-0.578094861288148,-0.5305011255843246,0.4320582307220656,0.4055885766738594,0.4214703691027831,
250,-0.7987071927104096,0.4809168253945539,0.4033677276558056,0.5414780003571389,0.4586118367363389,
251,-1.2276396118075572,-1.082309995322882,0.3475853205438011,0.3314500969093646,0.3411312310900265,动机短板型
252,1.882787303002892,1.5551816222008683,0.7520944989810583,0.6858112346842147,0.7255811932623208,
253,-0.134290933800351,0.0528026118664721,0.4897746686941364,0.4839585607519322,0.4874482255172547,
254,-0.6254756758898002,0.717585899955409,0.425896383839587,0.573275759250585,0.4848481340039862,
255,-0.6492811480919608,-0.6183692356324312,0.4228004962760646,0.3937830250490143,0.4111935077852445,
256,-0.2124109224980512,-0.5428095383518511,0.4796152104226148,0.4039348754360908,0.4493430764280052,
257,0.6038661193601927,1.531956592926879,0.5857715563592609,0.6826908274974378,0.6245392648145317,
258,0.536059556955915,2.5702281025092724,0.5769533530701215,0.8221881707345922,0.6750472801359098,
259,1.1024363318303725,1.1007231657155507,0.6506103172635309,0.6247523048125299,0.6402671122831305,
260,0.6839440430825391,-0.2499357461866014,0.5961856429213499,0.44328403943971,0.5350250015286939,
261,-1.2289420417535095,-0.3662671094004788,0.3474159403005616,0.4276542971673641,0.3795112830472826,混合短板型
262,0.6262106483273798,-0.1767541208192914,0.5886774491201698,0.4531163831169651,0.534453022718888,
263,-0.1427892813081768,-0.6289421580103934,0.4886694636330252,0.3923624962486318,0.4501466766792679,
264,1.0632306527276862,0.9758681021062724,0.6455116419118007,0.6079773576985465,0.6304979282264991,
265,0.9681157882222652,1.4925951780796587,0.6331420101049708,0.677402410405601,0.6508461702252228,
266,-1.05386075310158,-0.4140194230629295,0.3701851582156671,0.4212385178381033,0.3906065020646416,混合短板型
267,-0.967973780083679,1.0645865109741754,0.3813547081988246,0.6198971515280794,0.4767716855305265,
268,-0.97539640952268,0.093026571611754,0.3803893996355796,0.48936286537472,0.4239787859312358,
269,-0.183293829663561,-1.0664006156217998,0.4834018711041048,0.3335876073585772,0.4234761656058938,
270,0.4624575527915782,0.0323458346390178,0.5673814560118472,0.4812100830675431,0.5329129068341256,
271,-1.1022997985459584,-0.4517161340982103,0.3638856890387215,0.4161737626274788,0.3848009184742245,混合短板型
272,-0.4027151411409105,1.3848951678959458,0.4548662594764202,0.662932336683473,0.5380926903592413,
273,-1.024507098078855,-0.7531760367115482,0.3740025836696571,0.3756710086570783,0.3746699536646256,混合短板型
274,1.019677831060576,1.8116242945376648,0.6398476232437199,0.7202656824403778,0.6720148469223831,
275,0.4966139862825819,1.2675670721159795,0.57182347996168,0.6471686780476286,0.6019615591960594,
276,-1.0504531114427,1.4643788965333229,0.3706283199955754,0.6736114017191269,0.491821552684996,
277,-1.3622717549561367,-1.6655866252121825,0.3300764900495158,0.2530837548774959,0.2992793959807078,混合短板型
278,0.4992739232100157,0.896782641109988,0.5721694031840158,0.5973518020554908,0.5822423627326058,
279,0.958209156476845,-1.0226006977416453,0.6318536585126736,0.3394723611266398,0.5149011395582601,
280,1.2277891030264758,0.8125909466310098,0.6669123709301605,0.586040196570741,0.6345635011863927,
281,-0.528407162560273,0.5468425355933374,0.4385200865191421,0.5503354729342799,0.4832462410851972,
282,-1.3306144592578006,-2.3278372641897187,0.3341935026092723,0.1641068313638848,0.2661588341111173,混合短板型
283,-0.114411419674632,-0.9804835794715804,0.4923599877345667,0.3451310217460014,0.4334684013391406,
